"InteractionID","InteractionURL","Species1UUID","Species1Name","Species1LifeCycleStage","Species1OrganismPart","Species1Status","InteractionType","InteractionOntologyURL","Species2UUID","Species2Name","Species2LifeCycleStage","Species2OrganismPart","Species2Status","LocationUUID","LocationName","LocationCountryName","ISO2","Importance","InteractionRecordType","Reference","ReferenceDOI","Reference Page","Notes"
"45fb4d77-8ed1-4727-b12e-352c5c385a74","http://phasmida.myspecies.info/node/145","03cf44bd-e768-4079-8c50-e47e467204e8","Eurycantha calcarata","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","b7f2f7d8-1454-460b-8068-e983f2ca900b","Rosa","","","","","","","","","Interaction recorded in captivity",", Phasmid Study Group Culture List. 2015.","","",""
"77cf5770-1c7e-48a4-954f-815fe3efba6c","http://phasmida.myspecies.info/node/144","03cf44bd-e768-4079-8c50-e47e467204e8","Eurycantha calcarata","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","6f20fb2d-8c13-4113-808f-74265d9bda46","Hedera","","","","","","","","","Interaction recorded in captivity",", Phasmid Study Group Culture List. 2015.","","",""
"9180d3fd-dd37-4d41-8808-41a48823d073","http://phasmida.myspecies.info/node/143","03cf44bd-e768-4079-8c50-e47e467204e8","Eurycantha calcarata","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","b3ee8e01-64c7-461b-81df-8350c711f4ab","Crataegus","","","","","","","","","Interaction recorded in captivity",", Phasmid Study Group Culture List. 2015.","","",""
"ec164b03-f4b6-4004-9f2e-34c00e3df3a7","http://phasmida.myspecies.info/node/142","03cf44bd-e768-4079-8c50-e47e467204e8","Eurycantha calcarata","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","0a3f659b-fd68-43d7-8155-6bd4fa136f42","Rubus fruticosus","","","","","","","","","Interaction recorded in captivity",", Phasmid Study Group Culture List. 2015.","","",""
"0552f2ce-fa8b-4843-a45f-55764b240b40","http://phasmida.myspecies.info/node/141","03cf44bd-e768-4079-8c50-e47e467204e8","Eurycantha calcarata","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","8a512cde-6b38-441f-8ba3-77381cae8a78","Rubus","","","","","","","","","Interaction recorded in captivity","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"1d8e9c27-0fba-4938-88a6-81c5d07e601e","http://phasmida.myspecies.info/node/140","03cf44bd-e768-4079-8c50-e47e467204e8","Eurycantha calcarata","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","e9c536d5-e111-4976-b6fd-b7116b91c138","Quercus","","","","","","","","","Interaction recorded in captivity","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"79243242-aacd-4ba1-a68b-1d0700144ead","http://phasmida.myspecies.info/node/139","03cf44bd-e768-4079-8c50-e47e467204e8","Eurycantha calcarata","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","3887d83e-c4d5-4688-a4d5-2f5eaa304508","Croton","","","","","","","","","Interaction recorded in captivity","P. D.  Brock, Rearing and Studying Stick and Leaf-Insects. Feltham: The Amateur Entomologists’ Society, 1992.","","",""
"ccd90850-cf33-48f2-83e1-3893295aab4c","http://phasmida.myspecies.info/node/138","03cf44bd-e768-4079-8c50-e47e467204e8","Eurycantha calcarata","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","a2c9f7e6-55e2-47df-beb0-5c6627d8b9e8","Codiaeum variegatum","","","","","","","","","Interaction recorded in the wild","P. D.  Brock, Rearing and Studying Stick and Leaf-Insects. Feltham: The Amateur Entomologists’ Society, 1992.","","",""
"718045d4-44a6-4e53-b2b4-63406e0c27b6","http://phasmida.myspecies.info/node/137","03cf44bd-e768-4079-8c50-e47e467204e8","Eurycantha calcarata","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","ae7c7daa-e059-438d-a22c-8120da160d0c","Cocos nucifera","","","","","","","","","Interaction recorded in the wild","P. D.  Brock, Rearing and Studying Stick and Leaf-Insects. Feltham: The Amateur Entomologists’ Society, 1992.","","",""
"f4978119-7abf-4db3-9fa4-48ac87a9da88","http://phasmida.myspecies.info/node/136","a8864389-76b0-42cd-ac54-2e5e894751be","Dryococelus australis","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","ac079d73-075f-4746-944e-ba7efc113730","Leptospermum lanigerum","","","","","","","","","Interaction recorded in captivity","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"a47e9a8e-c281-45dd-aeff-0ff39dc332b3","http://phasmida.myspecies.info/node/135","a8864389-76b0-42cd-ac54-2e5e894751be","Dryococelus australis","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","2ff47490-e9a4-44a2-b4a0-d7525128bcc1","Correa lawrenceana","","","","","","","","","Interaction recorded in captivity","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"625e2e0c-10cd-467d-bd3e-860fd9e32788","http://phasmida.myspecies.info/node/134","a8864389-76b0-42cd-ac54-2e5e894751be","Dryococelus australis","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","6d688684-bc65-49a6-ae23-d08b91704d7c","Citrus ×limon","","","","","","","","","Interaction recorded in captivity","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"e5520bd1-af50-42f0-a245-c7033a744b19","http://phasmida.myspecies.info/node/133","a8864389-76b0-42cd-ac54-2e5e894751be","Dryococelus australis","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","7c9c0192-0604-439a-8c7f-c0e1f199d060","Callistemon viminalis","","","","","","","","","Interaction recorded in captivity","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"457ef4cc-442b-43d8-a7c9-265391f02da9","http://phasmida.myspecies.info/node/132","a8864389-76b0-42cd-ac54-2e5e894751be","Dryococelus australis","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","0a3f659b-fd68-43d7-8155-6bd4fa136f42","Rubus fruticosus","","","","","","","","","Interaction recorded in captivity","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"1c1c6e91-0eb5-49ff-9dca-ff24a6a806dc","http://phasmida.myspecies.info/node/131","a8864389-76b0-42cd-ac54-2e5e894751be","Dryococelus australis","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","539697e8-a5f6-4609-8653-3e13942088d0","Chamaecytisus prolifer","","","","","","","","","Interaction recorded in captivity","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"5b8ee37b-6b42-435d-b4c0-1e32116cc997","http://phasmida.myspecies.info/node/130","a8864389-76b0-42cd-ac54-2e5e894751be","Dryococelus australis","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","e4f7b285-cfab-43c7-9d4e-82a85325e828","Ficus macrophylla columnaris","","","","","","","","","Interaction recorded in captivity","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"8bb63471-0aee-448b-b56a-5722b5ca8d70","http://phasmida.myspecies.info/node/129","a8864389-76b0-42cd-ac54-2e5e894751be","Dryococelus australis","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","50f0b59d-1573-472a-86a7-f619a45d9963","Melaleuca howena","","","","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"302a10e3-c219-4b2c-8c49-4497cf3a40ca","http://phasmida.myspecies.info/node/128","a925cce3-0912-438d-911f-a7ff7f85debc","Dinophasma guttigerum","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","5c9d83ce-5303-45e6-9f3e-d1d69c2f7a0b","Melastoma malabathricum","","","Native","","","","","","Interaction recorded in the wild","P. E.  Bragg, Phasmids of Borneo. 2001.","","",""
"06a852b3-84a1-4553-976c-3411196aa4d3","http://phasmida.myspecies.info/node/126","313b183a-a6f4-47a6-8716-1172ef1594d5","Denhama gracilis","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","44d697f2-89b2-45bf-90f2-45ae57968f66","Acacia","","","Native","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"d0bd0754-bbf7-4a76-bbf1-e777f1d12ad8","http://phasmida.myspecies.info/node/125","ca6781da-d299-46f3-bedd-cb73806deaab","Ctenomorpha marginipennis","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","1c69c6eb-d578-40c8-8620-ac1727f18888","Pultenaea daphnoides","","","","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"5385488a-19ce-4e8b-b0d6-fe53962ab3eb","http://phasmida.myspecies.info/node/124","ca6781da-d299-46f3-bedd-cb73806deaab","Ctenomorpha marginipennis","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","32335e45-08b5-4298-aa35-7a1c6c811d73","Daviesia leptophylla","","","Native","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"68dba0f6-cf5b-4986-bd0b-f0535572cdc9","http://phasmida.myspecies.info/node/123","ca6781da-d299-46f3-bedd-cb73806deaab","Ctenomorpha marginipennis","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","07c886a9-1e44-4b10-a3b3-f8ea0f78b010","Prunus","","","","","","","","","","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"8f0d51e4-9142-45c0-a741-2143651e8e32","http://phasmida.myspecies.info/node/122","ca6781da-d299-46f3-bedd-cb73806deaab","Ctenomorpha marginipennis","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","a4b56487-4aec-40c2-849a-7440efdb27d2","Leptospermum","","","","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"1373c9cd-c546-49c8-b025-147b7ad52917","http://phasmida.myspecies.info/node/121","ca6781da-d299-46f3-bedd-cb73806deaab","Ctenomorpha marginipennis","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","490aa0cd-1892-45d6-8292-7f5d3e76d756","Eucalyptus obliqua","","","Native","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"885dc947-c0b1-48f3-b70d-4cc2f3f4afa7","http://phasmida.myspecies.info/node/120","ca6781da-d299-46f3-bedd-cb73806deaab","Ctenomorpha marginipennis","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","8f54ee61-89cc-4074-adfe-6d6029278ee0","Eucalyptus","","","","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"6cd0d9bb-de7c-44d6-bffc-c3025b7fafda","http://phasmida.myspecies.info/node/119","ca6781da-d299-46f3-bedd-cb73806deaab","Ctenomorpha marginipennis","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","44d697f2-89b2-45bf-90f2-45ae57968f66","Acacia","","","Native","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"9e343a23-b487-4426-b314-10322c944f97","http://phasmida.myspecies.info/node/118","e6a764fa-6e74-49a6-a694-6d9a3bb8f79f","Cigarrophasma tessellatum","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","a33745ab-72dd-4ace-8b89-855bc08775dc","Buckinghamia celsissima","","","Native","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, “Cigarrophasma, a new genus of stick-insect (phasmatidae) from Australia”, Phasmid Studies, vol. 9, pp. 4-10, 2000.","","",""
"47c8dce8-d428-4e2b-93ae-0736ccca6ba7","http://phasmida.myspecies.info/node/117","e6a764fa-6e74-49a6-a694-6d9a3bb8f79f","Cigarrophasma tessellatum","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","68311b55-f5a9-44f7-b338-ff2c654ab03d","Cardwellia sublimis","","","Native","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, “Cigarrophasma, a new genus of stick-insect (phasmatidae) from Australia”, Phasmid Studies, vol. 9, pp. 4-10, 2000.","","",""
"a125716f-bb15-414c-988c-ff1d764844ec","http://phasmida.myspecies.info/node/116","e6a764fa-6e74-49a6-a694-6d9a3bb8f79f","Cigarrophasma tessellatum","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","74735e48-b874-4d1e-8b72-5555239c79a3","Psidium","","","","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, “Cigarrophasma, a new genus of stick-insect (phasmatidae) from Australia”, Phasmid Studies, vol. 9, pp. 4-10, 2000.","","",""
"0a405ddc-5f03-4247-9f88-547171d3ab16","http://phasmida.myspecies.info/node/114","e6a764fa-6e74-49a6-a694-6d9a3bb8f79f","Cigarrophasma tessellatum","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","203ff048-08df-4b99-96c3-f64457f19731","Buckinghamia","","","","","","","","","Interaction recorded in captivity","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"d6c21cb9-2139-442e-bd88-61b8b05dba71","http://phasmida.myspecies.info/node/113","e6a764fa-6e74-49a6-a694-6d9a3bb8f79f","Cigarrophasma tessellatum","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","7f11ab7e-c2df-4bc0-b4b7-268f97c3d4f9","Alphitonia","","","","","","","","","Interaction recorded in captivity","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"b87888f6-3dc9-4784-84da-bee940ac6d72","http://phasmida.myspecies.info/node/112","e6a764fa-6e74-49a6-a694-6d9a3bb8f79f","Cigarrophasma tessellatum","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","8f54ee61-89cc-4074-adfe-6d6029278ee0","Eucalyptus","","","","","","","","","Interaction recorded in captivity","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"6025a22b-a014-443a-9012-86d2bff35b14","http://phasmida.myspecies.info/node/111","e6a764fa-6e74-49a6-a694-6d9a3bb8f79f","Cigarrophasma tessellatum","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","c2407055-33ec-4692-ab7c-084815546486","Cardwellia","","","Native","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"f4db09b9-967c-478c-a94e-522e9747b42f","http://phasmida.myspecies.info/node/110","e6a764fa-6e74-49a6-a694-6d9a3bb8f79f","Cigarrophasma tessellatum","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","33b04141-15b6-4186-900c-60d0f4c704cf","Calliandra","","","Native","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"5c881cf6-11fc-417a-9ce5-e90c133ad33e","http://phasmida.myspecies.info/node/109","016e886f-b482-48d3-a0cf-9ee5419a96f3","Candovia robinsoni","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","202cca76-88c1-47d7-8926-eb06fe036d3d","Hypericum","","","","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"e1f5b25c-5db9-47ee-852f-c7bfb60a3749","http://phasmida.myspecies.info/node/108","016e886f-b482-48d3-a0cf-9ee5419a96f3","Candovia robinsoni","","","Native","found on","","cb316fe7-a681-4ee4-ae0b-e4216edff203","Lomandra","","","Native","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"8919ca69-63ef-445c-b73d-2f17b58d2511","http://phasmida.myspecies.info/node/107","016e886f-b482-48d3-a0cf-9ee5419a96f3","Candovia robinsoni","","","Native","found on","","b7f2f7d8-1454-460b-8068-e983f2ca900b","Rosa","","","","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"5283f97c-9430-4360-9414-5ce546b6ff47","http://phasmida.myspecies.info/node/106","016e886f-b482-48d3-a0cf-9ee5419a96f3","Candovia robinsoni","","","Native","found on","","30d43cbb-a084-4989-bb43-acc91d6dae42","Magnolia","","","","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"37dd7624-2384-4851-91b5-57622dfc5bb9","http://phasmida.myspecies.info/node/105","016e886f-b482-48d3-a0cf-9ee5419a96f3","Candovia robinsoni","","","Native","found on","","202cca76-88c1-47d7-8926-eb06fe036d3d","Hypericum","","","Native","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"a9148c23-cc8d-4acd-802a-f7e3882f0f76","http://phasmida.myspecies.info/node/104","016e886f-b482-48d3-a0cf-9ee5419a96f3","Candovia robinsoni","","","Native","found on","","7c579867-6b1d-4750-a9c2-f036968480cc","Dorphora sassafras","","","Native","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"3e098b82-f5ee-4420-8b2b-e5ccc934314b","http://phasmida.myspecies.info/node/103","016e886f-b482-48d3-a0cf-9ee5419a96f3","Candovia robinsoni","","","Native","found on","","6d42c749-378a-41a8-9638-2cd7c21db119","Acer palmatum","","","Native","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"b33c7871-e8ad-4986-b154-739454bbadab","http://phasmida.myspecies.info/node/102","55967bb4-ef02-474b-ad50-662696843c05","Candovia peridromes","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","8f54ee61-89cc-4074-adfe-6d6029278ee0","Eucalyptus","","","","","","","","","Interaction recorded in captivity","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"320d4b07-3503-42fa-b3c6-0b4cf2054ca9","http://phasmida.myspecies.info/node/101","55967bb4-ef02-474b-ad50-662696843c05","Candovia peridromes","","","Native","found on","","d1409dd2-870e-4b82-bab0-d878fecc281b","Acacia verniciflua","","","Native","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"9084f619-c414-4b45-ac7e-4e5ce1e1c193","http://phasmida.myspecies.info/node/100","f99e91d8-31dd-467e-a913-f81b6186bbae","Candovia evoneobertii","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","8f54ee61-89cc-4074-adfe-6d6029278ee0","Eucalyptus","","","Native","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"660f4baf-7861-4711-9b8e-038f9ac02c66","http://phasmida.myspecies.info/node/99","b940b1bc-bfbf-46a5-bbed-0aea6dedc4a1","Baculum extradentatum","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","0a3f659b-fd68-43d7-8155-6bd4fa136f42","Rubus fruticosus","","","","","","","","","Interaction recorded in captivity","E.  Baker and P.  Baranowski, “ Preliminary index of phasmid foodplants in the PSG Newsletter”, Phasmid Study Group Newsletter, vol. 123&124, pp. 13–21, 2010.","","",""
"a1c2bb48-279c-4825-9a6c-60e04cb6f478","http://phasmida.myspecies.info/node/98","8a61333d-a352-48b9-bbb0-688eb1a43c4a","Bacillus rossius","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","0a3f659b-fd68-43d7-8155-6bd4fa136f42","Rubus fruticosus","","","","","","","","","Interaction recorded in captivity","E.  Baker and P.  Baranowski, “ Preliminary index of phasmid foodplants in the PSG Newsletter”, Phasmid Study Group Newsletter, vol. 123&124, pp. 13–21, 2010.","","",""
"7336f4cc-e391-4db0-8dd2-61ab016f34ac","http://phasmida.myspecies.info/node/97","d0dedb1d-b7a4-435e-b293-48217cab6a62","Austrosipyloidea carterus","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","8f54ee61-89cc-4074-adfe-6d6029278ee0","Eucalyptus","","","","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"87a4b11a-018c-46d5-9f29-fbb88340ba9c","http://phasmida.myspecies.info/node/96","a22b9838-6146-4aef-8227-d6d405afb3a3","Austrocarausius nigropunctatus","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","8f54ee61-89cc-4074-adfe-6d6029278ee0","Eucalyptus","","","","","","","","","Interaction recorded in captivity","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"51fe2a6b-1928-46f9-87a6-3e0f4e13e107","http://phasmida.myspecies.info/node/95","a22b9838-6146-4aef-8227-d6d405afb3a3","Austrocarausius nigropunctatus","","","Native","found on","","8f54ee61-89cc-4074-adfe-6d6029278ee0","Eucalyptus","","","Native","","","","","","Interaction recorded in the wild","O. V.  Conle and M.  Friede, “Australien, Cairns.”, 2001. [Online]. Available: http://www.phasmatodea.com/web/guest/australia.","","",""
"74d68fb5-7111-414c-b395-7732865e2df4","http://phasmida.myspecies.info/node/94","e12515f8-e55f-4595-90a8-cd0613a50832","Austrocarausius mercurius","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","af0ebd02-37ad-4350-aa34-e936655f2a5a","Dendrocnide moroides","","","Native","","","","","","","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"aad0fe63-d364-4c84-9947-7959300e99d3","http://phasmida.myspecies.info/node/93","e12515f8-e55f-4595-90a8-cd0613a50832","Austrocarausius mercurius","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","8f54ee61-89cc-4074-adfe-6d6029278ee0","Eucalyptus","","","","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"b62654b7-e246-4d41-a9d6-0b27a79f02f8","http://phasmida.myspecies.info/node/92","c8979760-38e9-4a7b-91db-1176b8cc33d5","Arphax signatus","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","f2c23825-53ed-49d4-96e5-5c303cd7067d","Triodia microstachya","","","","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"d834e3ef-91fb-47c6-9e02-e8e11498e937","http://phasmida.myspecies.info/node/91","c8979760-38e9-4a7b-91db-1176b8cc33d5","Arphax signatus","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","28258e7c-84e0-476c-8018-31996a6133f8","Brachychiton vitifolius","","","","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"873eb605-b90e-49e3-9cc6-ee3bb48c5e3a","http://phasmida.myspecies.info/node/90","d5a79183-c3f1-4cf7-af67-bfe725d0480a","Arphax dolomedes","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","60bfb1d4-dc59-4f7f-a5a1-a11501f2201d","Sorghum intrans","","","Native","","","","","","Interaction recorded in the wild","P. D.  Brock and L.  Lowe, “A Study of Stick-Insects (Phasmida) from Kakadu National Park, Northern Territory, Australia”, Journal of Orthoptera Research, no. 7, p. 71, 1998.","10.2307/3503496","",""
"7beb6bd9-f97f-401e-a919-f62f89ca8e67","http://phasmida.myspecies.info/node/89","d5a79183-c3f1-4cf7-af67-bfe725d0480a","Arphax dolomedes","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","613a8fde-9f12-4512-a053-0d8d8aeef3ef","Poaceae","","","","","","","","","Interaction recorded in the wild","P. D.  Brock and L.  Lowe, “A Study of Stick-Insects (Phasmida) from Kakadu National Park, Northern Territory, Australia”, Journal of Orthoptera Research, no. 7, p. 71, 1998.","10.2307/3503496","",""
"90b94f3d-4df0-4bb7-998d-60a6e0efc87f","http://phasmida.myspecies.info/node/87","ae234a60-7832-46f0-9457-9c588b3412e1","Anisomorpha buprestoides","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","b7f2f7d8-1454-460b-8068-e983f2ca900b","Rosa","","","","","","","","","Interaction recorded in captivity","E.  Baker and P.  Baranowski, “ Preliminary index of phasmid foodplants in the PSG Newsletter”, Phasmid Study Group Newsletter, vol. 123&124, pp. 13–21, 2010.","","",""
"076c7da7-d6fc-4d08-9cd3-1568aa86a65d","http://phasmida.myspecies.info/node/86","ae234a60-7832-46f0-9457-9c588b3412e1","Anisomorpha buprestoides","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","29c09404-4e9b-43da-a4b3-f62ce8c1aeea","Ericaceae","","","","","","","","","Interaction recorded in captivity","E.  Baker and P.  Baranowski, “ Preliminary index of phasmid foodplants in the PSG Newsletter”, Phasmid Study Group Newsletter, vol. 123&124, pp. 13–21, 2010.","","",""
"971f9eff-601f-43d1-8700-ab32dc0924dc","http://phasmida.myspecies.info/node/85","99680d0f-db3c-41eb-bfc7-79655dc92782","Anchiale spinicollis","","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","8f54ee61-89cc-4074-adfe-6d6029278ee0","Eucalyptus","","","","","","","","","Interaction recorded in the wild","P. D.  Brock and J. W.  Hasenpusch, The complete field guide to stick and leaf insects of Australia. CSIRO Publishing, Australia, 2009.","","",""
"f2ec496d-ef5d-4a66-8c79-6f3a7f8d0370","http://phasmida.myspecies.info/node/84","5faa9c06-663e-4827-9f06-4e0a110b7f23","Anchiale maculata","","","Captivity","eats","http://purl.obolibrary.org/obo/RO_0002470","b7f2f7d8-1454-460b-8068-e983f2ca900b","Rosa","","","","","","","","","Interaction recorded in captivity","E.  Baker and P.  Baranowski, “ Preliminary index of phasmid foodplants in the PSG Newsletter”, Phasmid Study Group Newsletter, vol. 123&124, pp. 13–21, 2010.","","",""
